Unnamed: 0,project_name,db_name,activity_id,activity_name,activity_unit,activity_location,impact_method,impact_category,impact_indicator,sub_activity_id,sub_activity,sub_activity_unit,sub_activity_location,value,percentage,total_impact,exchange_type,compartment,sub_compartment,production_amount,production_unit,production_location,activity_categories,VSI_modify,coeff_2025,coeff_2030,coeff_2035,coeff_2040,coeff_source,coeff_comments,id_to_match,coeff_tech,coeff_tech.1
272,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),terrestrial acidification,TAP100,"('biosphere3', '379ba5c9-5c3a-43d0-8e2d-605ad9c39e46')","Occupation, mineral extraction site",square meter-year,,0.0,0.0,0.000255851832282706,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Occupation, mineral extraction site_natural resource",,
273,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),terrestrial acidification,TAP100,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um",kilogram,,0.0,0.0,0.000255851832282706,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,"Particulates, < 2.5 um_air",,
274,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),terrestrial acidification,TAP100,"('biosphere3', '295c9740-6fdb-4676-9eb8-15e3786f713d')","Particulates, > 2.5 um, and < 10um",kilogram,,0.0,0.0,0.000255851832282706,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,"Particulates, > 2.5 um, and < 10um_air",,
275,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0004513570292206,80.2629426793053,0.000562347970499936,biosphere,natural resource,in water,1,kilogram,RoW,Absent,,,,,,,,"Water, well, in ground_natural resource",,
276,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '978f1efe3db6163151b68a019d3f3231')","market group for electricity, medium voltage",kilowatt hour,RAS,5.72026765550972e-05,10.172113985624,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
277,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'fb215a840ab29c6a22ac08414212fa54')","market group for electricity, medium voltage",kilowatt hour,RNA,2.04770464811414e-05,3.64134798298231,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
278,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '3855bf674145307cd56a3fac8c83b643')","market group for electricity, medium voltage",kilowatt hour,RER,1.25749054496983e-05,2.23614311944952,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
279,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d805afe963249a65b0863c62c71df75')","market group for heat, district or industrial, other than natural gas",megajoule,RER,6.90601055220272e-06,1.22806712471339,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for heat, district or industrial, other than natural gas_",,
280,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'e821e3881da3c8f13b0d223d7e676b30')",market for blasting,kilogram,GLO,6.17831076458571e-06,1.09866329900561,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,market for blasting_,,
281,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '2429923082c474d476bda7e1ea4f6a63')","market group for electricity, medium voltage",kilowatt hour,RLA,2.35384905191891e-06,0.418575183942836,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
282,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '5d760744265684f0aadaf091e832fdf1')","market group for electricity, medium voltage",kilowatt hour,RAF,2.01200830147242e-06,0.357787065486111,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
283,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '71001db5901dd156cd5183cf1429d200')","market for industrial machine, heavy, unspecified",kilogram,RER,1.93133132255031e-06,0.343440613973112,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for industrial machine, heavy, unspecified_",,
284,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d897d9709b7282dfae394368a8a8bce')","market for diesel, burned in building machine",megajoule,GLO,5.66282667713657e-07,0.100699690835591,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for diesel, burned in building machine_",,
285,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '1a3afbe2cf0f55a886376693fe1b0627')","market for recultivation, iron mine",square meter,GLO,2.82421631135436e-07,0.0502218636771036,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for recultivation, iron mine_",,
286,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b0bb2d53b7b5a8ad24660731e9b49dcf')","market group for heat, central or small-scale, other than natural gas",megajoule,RER,2.53587422736325e-07,0.0450943963594075,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for heat, central or small-scale, other than natural gas_",,
287,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '62e41ec78b96b9df85abc4e3e3017a7d')",market for conveyor belt,meter,GLO,9.94286124205674e-08,0.0176809764836838,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,market for conveyor belt_,,
288,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '589cdd55be7880845c0fa0ae24b4b768')","market for mine infrastructure, iron",unit,GLO,9.49230888648325e-08,0.0168797779745598,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for mine infrastructure, iron_",,
289,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '09acd340c26329625c85420419c71c47')","market for electricity, medium voltage",kilowatt hour,NZ,3.05799622162319e-08,0.00543790745595575,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for electricity, medium voltage_",,
290,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ad84216bbc55e9f6a05876159c70033d')","market for heat, district or industrial, other than natural gas",megajoule,CA-QC,2.75794155814766e-08,0.00490433273137948,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for heat, district or industrial, other than natural gas_",,
291,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '647f9b331f7ef89f264647d9ca69b192')","market for non-sulfidic tailing, off-site",kilogram,GLO,0.0,0.0,0.000562347970499936,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for non-sulfidic tailing, off-site_",,
292,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '5324b57a-96f1-4dc3-9dc5-544881960f4f')","Spodumene, in ground",kilogram,,0.0,0.0,0.000562347970499936,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,"Spodumene, in ground_natural resource",,
293,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '626915e9-2424-4059-8b6a-fae47161acdf')","Transformation, to mineral extraction site",square meter,,0.0,0.0,0.000562347970499936,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Transformation, to mineral extraction site_natural resource",,
294,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '0d218f74-181d-49b6-978c-8af836611102')","Gangue, in ground",kilogram,,0.0,0.0,0.000562347970499936,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,"Gangue, in ground_natural resource",,
295,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '0930b6b8-d9c6-4462-966f-ac7495b63bed')","Transformation, from forest, unspecified",square meter,,0.0,0.0,0.000562347970499936,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Transformation, from forest, unspecified_natural resource",,
296,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '7678cec7-b8e1-439d-8242-99cd452834b1')","Particulates, > 10 um",kilogram,,0.0,0.0,0.000562347970499936,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Absent,,,,,,,,"Particulates, > 10 um_air",,
297,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '379ba5c9-5c3a-43d0-8e2d-605ad9c39e46')","Occupation, mineral extraction site",square meter-year,,0.0,0.0,0.000562347970499936,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Occupation, mineral extraction site_natural resource",,
298,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um",kilogram,,0.0,0.0,0.000562347970499936,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,"Particulates, < 2.5 um_air",,
299,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),water depletion,WDP,"('biosphere3', '295c9740-6fdb-4676-9eb8-15e3786f713d')","Particulates, > 2.5 um, and < 10um",kilogram,,0.0,0.0,0.000562347970499936,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,"Particulates, > 2.5 um, and < 10um_air",,
300,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '647f9b331f7ef89f264647d9ca69b192')","market for non-sulfidic tailing, off-site",kilogram,GLO,0.00920814378596884,95.6618150365467,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for non-sulfidic tailing, off-site_",,
301,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('biosphere3', '379ba5c9-5c3a-43d0-8e2d-605ad9c39e46')","Occupation, mineral extraction site",square meter-year,,0.000153280474253833,1.59240436700474,0.00962572556505534,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Occupation, mineral extraction site_natural resource",,
302,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '978f1efe3db6163151b68a019d3f3231')","market group for electricity, medium voltage",kilowatt hour,RAS,0.000134754194902832,1.39993805134062,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
303,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d805afe963249a65b0863c62c71df75')","market group for heat, district or industrial, other than natural gas",megajoule,RER,4.9413786554294e-05,0.513351292017745,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for heat, district or industrial, other than natural gas_",,
304,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'fb215a840ab29c6a22ac08414212fa54')","market group for electricity, medium voltage",kilowatt hour,RNA,1.85840255849004e-05,0.193066231312128,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
305,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '71001db5901dd156cd5183cf1429d200')","market for industrial machine, heavy, unspecified",kilogram,RER,1.30084674183619e-05,0.135142720727329,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for industrial machine, heavy, unspecified_",,
306,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'e821e3881da3c8f13b0d223d7e676b30')",market for blasting,kilogram,GLO,1.27907424751688e-05,0.13288081390564,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,market for blasting_,,
307,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '3855bf674145307cd56a3fac8c83b643')","market group for electricity, medium voltage",kilowatt hour,RER,1.13185279316989e-05,0.117586231346435,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
308,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '5d760744265684f0aadaf091e832fdf1')","market group for electricity, medium voltage",kilowatt hour,RAF,5.87575372167562e-06,0.0610421903467371,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
309,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d897d9709b7282dfae394368a8a8bce')","market for diesel, burned in building machine",megajoule,GLO,5.23342019732762e-06,0.0543690983288232,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for diesel, burned in building machine_",,
310,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),urban land occupation,ULOP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '2429923082c474d476bda7e1ea4f6a63')","market group for electricity, medium voltage",kilowatt hour,RLA,3.04773359207103e-06,0.0316623777758151,0.00962572556505534,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for electricity, medium voltage_",,
