Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",1.865325423397764,1.8027255062365135,-0.06259991716125057,-3.355978339008662,1.8653335255345411,0.4500224163349917,-1.4153111091995494,-75.87442619914148,-1.3527030899015218,-72.51844786013282,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0007150050764648,0.0006178126216926,-9.71924547722e-05,-13.593253806357392,0.0007149943691836,0.0006178272529497,-9.71671162339e-05,-13.589913490486374,1.4631257099981254e-08,0.003340315871017907,SSP2,Manganese
manganese sulfate production,GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.5996629443945959,0.4341722856448183,-0.16549065874977759,-27.597279487871752,0.5996078053086674,0.4341355492247247,-0.16547225608394273,-27.596748177545916,-3.6736420093608224e-05,0.0005313103258366425,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0056539052367166,0.005200767124503,-0.0004531381122136,-8.014603946152297,0.0056536437959061,0.005027513774969,-0.0006261300209370992,-11.07480491414211,-0.00017325334953399978,-3.060200967989813,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0223986585248908,0.0437976918873814,0.021399033362490598,95.53712039812851,0.0223993254617779,0.0437964137902559,0.021397088328478003,95.5255923442422,-1.2780971254955364e-06,-0.011528053886308953,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0002660657518227,0.0001721120784792,-9.395367334350002e-05,-35.31220110061686,0.0002660804570472,0.0001721315624322,-9.394889461499998e-05,-35.30845356235028,1.9483952999989947e-08,0.0037475382665803636,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",42.68599009178434,42.68656073066209,0.0005706388777468874,0.0013368294293277193,42.68598939226519,42.68656023558731,0.0005708433221158771,0.0013373084008199544,-4.950747793941446e-07,4.789714922351189e-07,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0237610449342138,0.0232040643915701,-0.0005569805426436994,-2.34409111293627,0.0237611390870614,0.0223378346052757,-0.0014233044817857018,-5.990051556748517,-0.0008662297862944007,-3.645960443812247,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0055569802657944,0.0056094101056798,5.242983988540048e-05,0.9434951606383895,0.0055569054273398,0.0056093347818734,5.2429354533600064e-05,0.943499133090322,-7.532380640051795e-08,3.972451932510168e-06,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0366295473683756,0.0380448771360203,0.0014153297676446977,3.863901875202077,0.0366302365251832,0.0380436179901371,0.0014133814649539,3.8585103429026555,-1.2591458831978652e-06,-0.005391532299421353,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0999636051933776,0.0653432440257787,-0.03462036116759891,-34.63296576851796,0.0999510218819653,0.0653440036443989,-0.0346070182375664,-34.6239764096006,7.596186201996868e-07,0.008989358917361301,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.256594248497386,0.2077980075196088,-0.04879624097777718,-19.016888049333765,0.2565614893743989,0.2077741750156285,-0.04878731435877037,-19.015836896540343,-2.3832503980303343e-05,0.001051152793422716,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0488396588745703,0.0489183157336738,7.865685910350001e-05,0.16105120493471514,0.0488387829197294,0.0416683163799203,-0.0071704665398091005,-14.681910791254479,-0.007249999353753499,-14.842961996189194,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0453094959962719,0.0452063966873392,-0.00010309930893269426,-0.2275445944955498,0.0453088652900982,0.0380583307798666,-0.007250534510231596,-16.002463234973415,-0.007148065907472599,-15.774918640477866,SSP2,Manganese
manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.1723143500649896e-08,4.170520736250701e-08,-1.0017936138142885e-08,-19.36838223689365,5.1718126141441546e-08,4.169951389822832e-08,-1.0018612243213223e-08,-19.371568520896865,-5.69346427868841e-12,-0.003186284003216855,SSP2,Manganese
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0018420347206599,0.0028204244210942,0.0009783897004343,53.11461773553305,0.0018419437477742,0.0019452560833742,0.00010331233559999998,5.60887571755882,-0.0008751683377200001,-47.505742017974235,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0007710963850186,0.000897562001115,0.0001264656160964,16.40075333686715,0.0007711004907885,0.0008975062206298,0.00012640572984129992,16.39289967408034,-5.578048520001391e-08,-0.0078536627868111,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.613649939122624,0.6137480312150705,9.809209244648898e-05,0.015985024391387985,0.6136504118317236,0.0427483825333949,-0.5709020292983288,-93.03375640117432,-0.5709996486816756,-93.0497414255657,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",12.208847639204572,11.530489758609972,-0.6783578805946,-5.556280990978083,12.20894380883025,10.172492913637882,-2.0364508951923685,-16.67999236526491,-1.3579968449720905,-11.123711374286826,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.007325222581911,0.0067815987490155,-0.0005436238328955,-7.421260266383328,0.0073255212696208,0.0064984983227137,-0.0008270229469071006,-11.289612253762671,-0.00028310042630179996,-3.8683519873793433,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",8.865913028973283,9.313815621005531,0.44790259203224814,5.051962393140207,8.865975796816807,9.20945239336196,0.3434765965451536,3.8740980622626293,-0.10436322764357087,-1.1778643308775778,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",1.4799295409929434,1.4740449716054844,-0.00588456938745896,-0.39762496959894245,1.4799294981755913,0.0612320073303252,-1.418697490845266,-95.86250511218203,-1.4128129642751592,-95.4648801425831,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.1544707973958494,0.2176775833449177,0.06320678594906831,40.91827517863688,0.1544741782075926,0.2176881421827051,0.0632139639751125,40.922026392114155,1.0558837787388864e-05,0.003751213477272586,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0056568675916511,0.0047888099942794,-0.0008680575973717,-15.34519914612913,0.0056570593863336,0.0047895280533265,-0.0008675313330071006,-15.335376098453098,7.180590470999212e-07,0.009823047676031038,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",57.86702858286368,57.89191158131739,0.02488299845370534,0.04300030442737129,57.86702210797347,57.8919120679853,0.024889960011833523,0.04301233950727861,4.86667914856298e-07,1.2035079907324331e-05,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",7.318721832540191,7.30469457723471,-0.014027255305480324,-0.1916626376358907,7.318725049789869,0.2624631678525524,-7.056261881937316,-96.41381297880443,-7.042231409382158,-96.22215034116854,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.270284509175501,0.2727052975770273,0.0024207884015262637,0.8956445224740567,0.2702849547407158,0.2727064116291099,0.0024214568883941245,0.8958903727057346,1.11405208264026e-06,0.000245850231677891,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.1962297994304938,0.1898674224119999,-0.006362377018493903,-3.242309290922712,0.1962256412548274,0.1898731261091166,-0.00635251514571078,-3.23735221609551,5.703697116721251e-06,0.004957074827201868,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",1.4463001599050076,0.7941956872244802,-0.6521044726805274,-45.08776882962921,1.446257784856377,0.7942036508362443,-0.6520541340201326,-45.085609277110024,7.963611764139067e-06,0.0021595525191884235,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.868401834264271,3.442059850306163,0.5736580160418918,19.999220792195313,2.8683414566351773,3.442054710499605,0.5737132538644278,20.00156754480149,-5.139806557696858e-06,0.0023467526061757837,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.5680756861200853,1.558008425433017,-0.010067260687068202,-0.642013697181785,1.5680755392425554,1.5577171515645467,-0.010358387678008674,-0.6605796352777876,-0.0002912738684703875,-0.0185659380960026,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.4868918991274276,1.4762019925660137,-0.010689906561413887,-0.718943089789324,1.4868917647061248,1.4441394065622943,-0.04275235814383049,-2.8752838073778855,-0.03206258600371936,-2.1563407175885616,SSP5,Nickel
"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.90678680735219e-07,7.483874067092741e-07,1.5770872597405515e-07,26.69957984225108,5.906402128185557e-07,7.483715484690747e-07,1.5773133565051902e-07,26.705146758941385,-1.5858240199412155e-11,0.005566916690305845,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.000555827629969,0.0013450596816969,0.0007892320517278999,141.99223089573968,0.0005558139235269,0.0012943534370111,0.0007385395134842001,132.87531712012907,-5.0706244685799805e-05,-9.116913775610612,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0127346357311467,0.0130371128294662,0.00030247709831950076,2.375231649380394,0.0127346371882457,0.0130370945189405,0.00030245733069480044,2.375076150374932,-1.8310525699838376e-08,-0.00015549900546218964,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.1677068152403009,0.1654540314775677,-0.0022527837627331904,-1.3432869496121906,0.1677070102742384,0.1620201767328666,-0.005686833541371811,-3.3909337075847743,-0.0034338547447011203,-2.0476467579725837,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",43.1894067102254,42.71585295704123,-0.47355375318417003,-1.0964581115027283,43.18945407910353,42.692256233197725,-0.4971978459058022,-1.1512019693399247,-0.023596723843503753,-0.054743857837196375,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0548360552079742,0.0539031110924056,-0.0009329441155686014,-1.701333387367612,0.0548361707452928,0.0539031716627753,-0.0009329990825175036,-1.7014300412243741,6.057036969903118e-08,-9.665385676216331e-05,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",4.66065672061178,3.898604000751734,-0.7620527198600464,-16.35075839183487,4.660706164630084,3.8982947455392303,-0.7624114190908537,-16.35828117371492,-0.0003092552125036896,-0.007522781880052065,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0525947141218025,0.0498188587914261,-0.0027758553303764005,-5.277821881392646,0.0525947218745494,0.0413331367642485,-0.011261585110300905,-21.412006203136492,-0.008485722027177602,-16.134184321743845,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0840914693616723,0.1502862506204761,0.06619478125880379,78.71759378362633,0.0840929732902827,0.1502895111876666,0.06619653789738389,78.71827491326576,3.260567190493946e-06,0.0006811296394317878,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.009858629690705,0.0092397173149271,-0.0006189123757779011,-6.277874260369363,0.0098587046803485,0.009239951670132,-0.0006187530102164992,-6.276210012151684,2.3435520490021344e-07,0.0016642482176791873,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",19.604813788719024,19.608703478784857,0.0038896900658329514,0.019840484626643846,19.60481252973169,19.608703543354093,0.0038910136224039604,0.019847237082747115,6.456923529185588e-08,6.752456103268495e-06,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.1903194546143328,0.1792542986044017,-0.011065156009931104,-5.813991024907969,0.1903206796363297,0.136904759920498,-0.053415919715831706,-28.06627205088822,-0.042349538683903704,-22.252281025980253,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0807645104845945,0.0836156492865878,0.0028511388019932943,3.5301876837811546,0.0807646965052642,0.0836159969064406,0.0028513004011763987,3.5303796393149978,3.4761985280573615e-07,0.0001919555338432133,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.3259352134449305,0.318822357148254,-0.007112856296676462,-2.1822914503462325,0.3259354468493564,0.3188241329704343,-0.007111313878922054,-2.1818166596064716,1.7758221803054752e-06,0.0004747907397608664,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1983569351906811,0.1799771855752353,-0.018379749615445806,-9.265997983774705,0.1983416856570302,0.1799797448239849,-0.018361940833045293,-9.257731561683164,2.5592487496173266e-06,0.008266422091541159,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",1.454850512502249,1.4034035575808743,-0.05144695492137474,-3.5362365053499074,1.4548330265220888,1.4034015239934994,-0.05143150252858941,-3.5352168661953676,-2.033587374938861e-06,0.001019639154539842,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",3.454586491268702,3.448218870507072,-0.006367620761630111,-0.184323674562034,3.454586769774933,3.445625001159367,-0.00896176861556608,-0.2594165152826641,-0.0025938693477050023,-0.07509284072063008,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",2.9900800959131413,2.982745890474589,-0.007334205438552122,-0.24528458112465135,2.990080490898213,2.9822969893227134,-0.007783501575499674,-0.26031077087030285,-0.00044890115187579127,-0.015026189745651508,SSP5,Nickel
"platinum group metal, mine and concentration operations",ZA,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",3.46795204802608e-07,4.1002277457861685e-07,6.322756977600885e-08,18.231961947685317,3.467861357800165e-07,4.100173604213786e-07,6.323122464136208e-08,18.233492668078508,-5.414157238271624e-12,0.0015307203931911317,SSP5,Nickel
"platinum group metal, extraction and refinery operations",ZA,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.004010036692096,0.0162380802379244,0.0122280435458284,304.9359515819528,0.0040099496551917,0.0161254446228053,0.0121154949676136,302.13583733969364,-0.0001126356151191013,-2.8001142422591556,SSP5,Nickel
